season,lizard_id,tc,species,trt,sex,current_enclosure,egg_id,clutch,egg_enclosure,egg_date,egg_mass,egg_length,egg_width,hatch_date,hatch_mass,hatch_svl,hatch_tl,rm1_date,rm1_mass,rm1_svl,rm1_tl,death_date,liz_status,mortality,notes,tissue_box,mating_enclosure,post_extract_mass,yolk_reduction,hatch_total,feeding_expt,metabolism,behaviour,feed_date_start,metab_start_date,growth,thanatosis,rm_notes,cohort,mesocosm
2019/20,LD573,"""0005""",delicata,C-28,m,NA,EG029,CL017,E6,20/11/2019,0.118,8.54,4.54,17/12/2019,0.106,17.784,24.733,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E012_M,NA,19/12/2017,42.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD574,"""3500""",delicata,A-28,m,E009_M,EG030,CL018,E7,20/11/2019,0.131,8.14,5.21,17/12/2019,0.101,17.732,24.496,NA,NA,NA,NA,NA,DEAD,1,dead 18/10/2022,Box 1.21,E009_M,0.115,19/12/2017,42.228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD575,"""0020""",delicata,C-28,m,NA,EG031,CL018,E7,20/11/2019,0.114,8.58,5.08,17/12/2019,0.12,17.15,24.492,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E012_M,NA,19/12/2017,41.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD599,"""(234)(12)2(245)""",delicata,A-23,f,E007_M,EG032,CL018,E7,20/11/2019,0.115,8.82,4.91,6/1/2020,0.125,18.875,22.893,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E007_M,0.096,20/1/2006,41.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD598,"""3305""",delicata,C-23,f,E018_M,EG033,CL018,E7,20/11/2019,0.11,7.99,4.82,6/1/2020,0.107,17.24,24.16,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E018_M,NA,20/1/2006,41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG032,"""3405""",guichenoti,A-23,f,E002_M,EG034,CL019,E12,22/11/2019,0.163,9.46,5.66,13/1/2020,0.133,NA,NA,NA,NA,NA,NA,NA,ALIVE,0,"eggs stuck together; Re-did length photograph on 15.01.20 (wasn't done properly first time). LD613 and LD614 are guichenoitii, changed on 27/1/20. - look for 8841",Box 1.21,E006_M,0.144,20/1/2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG033,"""0031""",guichenoti,C-23,m,,EG035,CL019,E12,22/11/2019,0.162,8.31,5.62,13/1/2020,0.136,17.616,21.241,NA,NA,NA,NA,12/9/2023,DEAD,1,eggs stuck together; Re-did length photograph on 15.01.20 (wasn't done properly first time) was LD614; missing 12/9/23,Box 1.21,E002_M,NA,20/1/2013,45.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-28,NA,NA,EG036,CL019,E12,22/11/2019,0.173,8.94,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,eggs stuck together,NA,NA,0.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,C-28,NA,NA,EG037,CL020,E10,22/11/2019,0.176,8.74,5.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-28,NA,NA,EG038,CL020,E10,22/11/2019,0.178,8.74,6.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD612,"""(45)420""",delicata,C-23,m,E016_M,EG039,CL021,E14,22/11/2019,0.113,8.56,4.71,13/1/2020,0.102,17.664,22.663,NA,NA,NA,NA,NA,ALIVE,0,eggs stuck together; Re-did length photograph on 15.01.20 (wasn't done properly first time),Box 1.21,E016_M,NA,20/1/2013,40.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-23,NA,NA,EG040,CL021,E14,22/11/2019,0.118,8.81,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,eggs stuck together,NA,NA,0.095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD577,NA,delicata,A-28,NA,NA,EG041,CL021,E14,22/11/2019,0.116,9.11,4.49,21/12/2019,0.083,16.954,20.916,NA,NA,NA,NA,NA,MISSING,0,eggs stuck together,NA,NA,0.096,19/12/2021,37.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD611,NA,delicata,C-23,NA,NA,EG042,CL022,E7,24/11/2019,0.104,8.5,4.3,13/1/2020,0.1,17.286,23.601,NA,NA,NA,NA,NA,MISSING,0,Re-did length photograph on 15.01.20 (wasn't done properly first time); Missing on  (11/3/20),NA,NA,NA,20/1/2013,40.887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD576,"""2(34)33""",delicata,C-28,m,E007_M,EG043,CL022,E7,24/11/2019,0.126,7.81,4.93,21/12/2019,0.096,17.176,25.033,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E017_M,NA,19/12/2021,42.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD578,"""4100""",delicata,A-28,f,NA,EG044,CL022,E7,24/11/2019,0.129,7.02,4.93,21/12/2019,0.091,17.436,20.478,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E007_M,0.103,19/12/2021,37.914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-23,NA,NA,EG045,CL022,E7,24/11/2019,0.137,7.16,5.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Egg dissected; embryo well developed, but early stage. Preserved",NA,NA,0.115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD606,"""5034""",delicata,C-23,f,E016_M,EG046,CL023,E8,24/11/2019,0.127,8.17,4.93,9/1/2020,0.117,19.82,25.546,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E016_M,NA,20/1/2009,45.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD610,"""4500""",delicata,C-23,m,NA,EG047,CL023,E8,24/11/2019,0.124,8.48,4.72,13/1/2020,0.12,17.48,26.632,NA,NA,NA,NA,NA,ALIVE,0,Re-did length photograph on 15.01.20 (wasn't done properly first time),Box 1.21,E014_M,NA,20/1/2013,44.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG048,CL023,E8,24/11/2019,0.134,8.55,4.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-23,NA,NA,EG049,CL023,E8,24/11/2019,0.136,8.28,5.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD581,"""0351""",delicata,C-28,m,E007_M,EG050,CL023,E8,24/11/2019,0.123,8.06,4.9,22/12/2019,0.128,19.06,26.303,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E017_M,NA,19/12/2022,45.363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG004,"""030(24)""",guichenoti,C-28,f,E003_M/E005_M,EG051,CL024,E10,24/11/2019,0.16,9.6,5.14,29/12/2019,0.164,19.807,30.82,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E003_M,NA,19/12/2029,50.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-28,NA,NA,EG052,CL024,E10,24/11/2019,0.164,9.69,4.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,died 19 Jan 2020,NA,NA,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD604,"""4305""",delicata,C-23,f,NA,EG053,CL025,E7,24/11/2019,0.124,8.18,5.11,9/1/2020,0.095,17.872,23.932,NA,NA,NA,NA,NA,DEAD,1,"single egg, 20/10/21",Box 1.21,E015_M,NA,20/1/2009,41.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD603,NA,delicata,A-23,NA,NA,EG054,CL026,E6,24/11/2019,0.111,8.52,4.61,9/1/2020,0.069,15.603,18.772,NA,NA,NA,NA,NA,DEAD,1,eggs stuck together,NA,NA,0.089,20/1/2009,34.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,C-23,NA,NA,EG055,CL026,E6,24/11/2019,0.115,8.13,4.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD580,"""0104""",delicata,C-28,f,E015_M,EG056,CL027,E6,24/11/2019,0.128,8.88,4.98,23/12/2019,0.112,20.092,26.738,NA,NA,NA,NA,NA,ALIVE,0,might be recorded on the camera as photographed as LD0576,Box 1.21,E015_M,NA,19/12/2023,48.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG057,CL027,E6,24/11/2019,0.133,8.77,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-23,NA,NA,EG058,CL028,E6,24/11/2019,0.129,8.96,4.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,eggs not stuck together; died 19 Jan 2020,NA,NA,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD607,"""13(234)0""",delicata,C-23,m,E018_M,EG059,CL028,E6,24/11/2019,0.116,8.2,4.76,9/1/2020,0.099,17.471,23.716,NA,NA,NA,NA,NA,ALIVE,0,eggs not stuck together,Box 1.21,E018_M,NA,20/1/2009,41.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD617,"""1004""",delicata,A-23,f,NA,EG060,CL029,E15,24/11/2019,0.099,7.44,4.71,13/1/2020,0.062,17.106,21.284,NA,NA,NA,NA,NA,DEAD,1,Re-did length photograph on 15.01.20 (wasn't done properly first time),Box 1.21,E009_M,0.071,20/1/2013,32.437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD579,"""0402""",delicata,C-28,f,NA,EG061,CL029,E15,24/11/2019,0.102,8.59,4.43,22/12/2019,0.097,16.728,22.551,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E012_M,NA,19/12/2022,39.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG062,CL029,E15,24/11/2019,0.106,7.88,4.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD615,"""0330""",delicata,C-23,f,NA,EG063,CL029,E15,24/11/2019,0.106,8.36,4.79,13/1/2020,0.105,16.881,24.695,NA,NA,NA,NA,NA,DEAD,1,"Re-did length photograph on 15.01.20 (wasn't done properly first time), died 10/11/21",Box 1.21,E014_M,NA,20/1/2013,41.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD601,"""1012""",delicata,A-23,f,NA,EG064,CL30,E7,24/11/2019,0.116,7.38,5.38,9/1/2020,0.076,16.403,20.261,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E008_M,0.097,20/1/2009,36.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD582,"""0214""",delicata,C-28,f,E014_M,EG065,CL30,E7,24/11/2019,0.102,8.25,4.69,22/12/2019,0.101,18.276,25.204,NA,NA,NA,NA,NA,ALIVE,0,photo has incorrect ID number LD0572 (use matching date instead),Box 1.21,E014_M,NA,19/12/2022,43.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG066,CL30,E7,24/11/2019,0.123,7.35,5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD605,NA,delicata,C-23,m,NA,EG067,CL30,E7,24/11/2019,0.131,7.87,5.49,9/1/2020,0.097,18.241,23.061,NA,NA,NA,NA,NA,ALIVE,0,NA,NA,NA,NA,20/1/2009,41.302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,C-23,NA,NA,EG068,CL31,E9,26/11/2019,0.184,9.67,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-28,NA,NA,EG069,CL31,E9,26/11/2019,0.177,8.67,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,died 19 Jan 2020,NA,NA,0.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG003,NA,delicata,C-28,NA,NA,EG070,CL32,E12,26/11/2019,0.144,8.72,5.31,27/12/2019,0.152,18.102,25.781,NA,NA,NA,NA,NA,MISSING,0,eggs stuck together,NA,NA,NA,19/12/2027,43.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-23,NA,NA,EG071,CL32,E12,26/11/2019,0.15,8.88,5.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,eggs stuck together,NA,NA,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG020,"""4010""",guichenoti,C-23,f,E002_M,EG072,CL33,E12,26/11/2019,0.162,8.55,5.6,16/1/2020,0.148,18.683,25.042,NA,NA,NA,NA,NA,ALIVE,0,"CL33 laid in same spot, could be two clutches",Box 1.21,E002_M,NA,20/1/2016,43.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG017,"""(234)(12)20""",guichenoti,C-23,m,,EG073,CL33,E12,26/11/2019,0.196,8.99,6.24,15/1/2020,0.161,20.277,18.137,NA,NA,NA,NA,12/9/2023,DEAD,1,damaged tail tip; missing 12/9/23,Box 1.21,E002_M,NA,20/1/2015,38.414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-28,NA,NA,EG074,CL33,E12,26/11/2019,0.16,8.59,5.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-28,NA,NA,EG075,CL33,E12,26/11/2019,0.19,8.8,6.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,died 19 Jan 2020,NA,NA,0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,C-28,NA,NA,EG076,CL33,E12,26/11/2019,0.132,9.72,4.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,quite deflated upon collection,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG021,NA,guichenoti,A-23,m,NA,EG077,CL33,E12,26/11/2019,0.185,8.62,5.86,16/1/2020,0.135,19.359,25.743,NA,NA,NA,NA,NA,ALIVE,0,NA,NA,NA,0.166,20/1/2016,45.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG034,"""5000""",guichenoti,C-23,m,NA,EG078,CL34,E8,26/11/2019,0.181,8.43,6.22,15/1/2020,0.159,19.445,25.733,NA,NA,NA,NA,NA,ALIVE,0,"eggs stuck together; species is actually guichenoitii, changed on 27/1/20. updated ID is LG034 (original ID LD621)",Box 1.21,E001_M,NA,20/1/2015,49.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-28,NA,NA,EG079,CL34,E8,26/11/2019,0.178,9.19,6.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,eggs stuck together; died 22.2.20,NA,NA,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-23,NA,NA,EG080,CL34,E8,26/11/2019,0.183,8.87,5.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,egg not stuck together but right next to other two,NA,NA,0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,C-23,NA,NA,EG081,CL35,E10,26/11/2019,0.178,9.39,5.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,eggs stuck together,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG018,NA,guichenoti,A-23,NA,NA,EG082,CL35,E10,26/11/2019,0.171,9.09,6.05,15/1/2020,0.134,18.854,25.364,NA,NA,NA,NA,NA,DEAD,1,eggs stuck together,NA,NA,0.148,20/1/2015,44.218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,C-23,NA,NA,EG083,CL35,E10,26/11/2019,0.162,9.82,5.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG024,"""3300""",guichenoti,C-23,m,NA,EG084,CL36,E1,26/11/2019,0.188,9.55,5.75,17/1/2020,0.193,19.986,26.749,NA,NA,NA,NA,NA,DEAD,1,NA,Box 1.21,E004_M,NA,20/1/2017,46.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG006,"""1041""",guichenoti,A-28,m,E002_M,EG085,CL36,E1,26/11/2019,0.24,10.54,5.97,29/12/2019,0.182,19.898,25.048,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E006_M,0.204,19/12/2029,44.946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG005,"""2005""",guichenoti,C-28,f,E004_M,EG086,CL36,E1,26/11/2019,0.232,9.94,6.49,29/12/2019,0.196,19.308,26.453,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E004_M,NA,19/12/2029,45.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG023,NA,guichenoti,A-23,NA,NA,EG087,CL36,E1,26/11/2019,0.192,10.17,6.06,17/1/2020,0.158,19.017,24.288,NA,NA,NA,NA,NA,MISSING,0,NA,NA,NA,0.162,20/1/2017,43.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,C-23,NA,NA,EG088,CL37,E13,27/11/2019,0.118,8.21,5.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,most likely multiple clutches but all eggs laid close together,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD586,"""0310""",delicata,C-28,f,,EG089,CL37,E13,27/11/2019,0.101,8.24,4.89,29/12/2019,0.102,17.543,25.289,NA,NA,NA,NA,13/9/2023,DEAD,1,most likely multiple clutches but all eggs laid close together; missing 13/9/23 or at least TC does not match,Box 1.21,E017_M,NA,19/12/2029,42.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG090,CL37,E13,27/11/2019,0.114,8.66,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,most likely multiple clutches but all eggs laid close together; died 19 Jan 2020,NA,NA,0.096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD620,"""42(13)(23)""",delicata,C-23,m,E013_M,EG091,CL37,E13,27/11/2019,0.108,8.77,4.77,15/1/2020,0.105,15.821,25.878,NA,NA,NA,NA,NA,ALIVE,0,most likely multiple clutches but all eggs laid close together,Box 1.21,E013_M,NA,20/1/2015,41.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG092,CL37,E13,27/11/2019,0.096,7.6,4.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,most likely multiple clutches but all eggs laid close together,NA,NA,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-23,NA,NA,EG093,CL37,E13,27/11/2019,0.135,8.7,5.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,most likely multiple clutches but all eggs laid close together; died 19 Jan 2020,NA,NA,0.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG094,CL37,E13,27/11/2019,0.099,7.44,4.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,most likely multiple clutches but all eggs laid close together,NA,NA,0.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD585,"""0340""",delicata,C-28,f,NA,EG095,CL37,E13,27/11/2019,0.096,7.96,4.99,27/12/2019,0.09,17.678,22.854,NA,NA,NA,NA,NA,ALIVE,0,most likely multiple clutches but all eggs laid close together,Box 1.21,E012_M,NA,19/12/2027,40.532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG096,CL38,E6,27/11/2019,0.109,8.1,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,eggs together,NA,NA,0.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD618,"""3053""",delicata,C-23,f,E016_M,EG097,CL38,E6,27/11/2019,0.106,7.69,4.76,14/1/2020,0.104,16.718,22.977,NA,NA,NA,NA,NA,ALIVE,0,eggs together; Re-did length photograph on 15.01.20 (wasn't done properly first time),Box 1.21,E016_M,NA,20/1/2014,39.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD619,"""2022""",delicata,A-23,m,E010_M,EG098,CL38,E6,27/11/2019,0.123,8.29,4.83,15/1/2020,0.085,17.225,21.851,NA,NA,NA,NA,NA,ALIVE,0,eggs together,Box 1.21,E010_M,0.096,20/1/2015,39.076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD587,"""1024""",delicata,C-28,f,E007_M,EG099,CL38,E6,27/11/2019,0.105,7.79,4.84,29/12/2019,0.095,17.581,23.257,NA,NA,NA,NA,NA,ALIVE,0,eggs together; put in this enclosure because eit was the only TC matching,Box 1.21,E013_M,NA,19/12/2029,40.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD583,"""2(23)01""",delicata,A-28,m,E011_M/E024_M,EG100,CL39,E12,27/11/2019,0.114,7.59,4.95,25/12/2019,0.069,16.229,21.104,NA,NA,NA,NA,NA,ALIVE,0,eggs together,Box 1.21,E011_M,0.095,19/12/2025,37.333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD616,"""5300""",delicata,C-23,f,E015_M,EG101,CL39,E12,27/11/2019,0.115,7.51,4.89,13/1/2020,0.093,17.288,21.894,NA,NA,NA,NA,NA,ALIVE,0,eggs together; Re-did length photograph on 15.01.20 (wasn't done properly first time),Box 1.21,E015_M,NA,20/1/2013,39.182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD584,"""11(235)0""",delicata,C-28,m,E004_F120,EG102,CL39,E12,27/11/2019,0.125,7.65,4.89,26/12/2019,0.098,17.911,24.343,NA,NA,NA,NA,NA,ALIVE,0,eggs together,Box 1.21,E014_M,NA,19/12/2026,42.254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-23,NA,NA,EG103,CL40,E5,1/12/2019,0.154,8.24,5.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"good one; yolk; Egg died and dissected, no apparent embryo",NA,NA,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG011,"""5002""",guichenoti,C-28,m,E004_M,EG104,CL40,E5,1/12/2019,0.153,8.87,6.63,6/1/2020,0.139,19.497,24.709,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E003_M,NA,20/1/2006,44.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG026,NA,guichenoti,A-23,NA,NA,EG105,CL41,E10,1/12/2019,0.164,8.26,6.03,19/1/2020,0.124,18.466,22.331,NA,NA,NA,NA,NA,DEAD,1,mostly water,NA,NA,0.136,20/1/2019,40.797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG007,"""0300""",guichenoti,C-28,f,NA,EG106,CL41,E10,1/12/2019,0.17,8.54,5.96,1/1/2020,0.137,18.2,27.632,NA,NA,NA,NA,NA,DEAD,1,Died 10/11/21,Box 1.21,E001_M,NA,20/1/2001,45.832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,guichenoti,A-28,NA,NA,EG107,CL42,E1,1/12/2019,0.169,8.87,6.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,water; but small yolk; maybe embryo,NA,NA,0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG028,NA,guichenoti,C-23,m,NA,EG108,CL42,E1,1/12/2019,0.173,9.21,5.97,22/1/2020,0.141,16.965,21.909,NA,NA,NA,NA,NA,ALIVE,0,NA,NA,NA,NA,20/1/2022,38.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LG027,"""(23)(34)13""",guichenoti,A-23,m,E004_M,EG109,CL42,E1,1/12/2019,0.169,8.83,5.97,21/1/2020,0.11,16.018,21.366,NA,NA,NA,NA,NA,ALIVE,0,good one; yolk,Box 1.21,E005_M,0.138,20/1/2021,37.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD589,NA,delicata,A-23,NA,NA,EG110,CL43,E6,1/12/2019,0.121,7.56,5.47,1/1/2020,0.099,17.87,24.739,NA,NA,NA,NA,NA,DEAD,1,good one; yolk,NA,NA,0.097,20/1/2001,42.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD591,"""1225""",delicata,C-28,f,NA,EG111,CL43,E6,1/12/2019,0.117,8.45,4.94,1/1/2020,0.101,17.625,23.317,NA,NA,NA,NA,NA,ALIVE,0,NA,Box 1.21,E017_M,NA,20/1/2001,40.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,LD590,NA,delicata,A-28,NA,NA,EG112,CL43,E6,1/12/2019,0.115,8.07,5.06,1/1/2020,0.067,15.478,21.204,NA,NA,NA,NA,NA,DEAD,1,good one; yolk,NA,NA,0.1,20/1/2001,36.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019/20,NA,NA,delicata,A-28,NA,NA,EG113,CL44,E13,3/12/2019,0.126,7.54,5.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
