bd_liz_id,process_researcher,imgj_researcher,liz_hatch_date,bd_date,bd_mass,bd_hwid,bd_svl,bd_tail,bd_hlen,egg_incub_temp,liz_status,process_notes,dup_check_serial,dup_check
ld0503,TF,VF,1/9/2018,10/5/2018,0.265,3.578,23.614,31.644,,29,ALIVE,,ld050343230,Original
ld0503,TF,VF,1/9/2018,29/5/2018,0.264,3.476,23.105,32.344,,29,ALIVE,,ld050343249,Original
ld0503,TF,VF,1/9/2018,23/6/2018,0.263,3.657,23.088,34.025,,29,ALIVE,,ld050343274,Original
ld0503,TF,NA,1/9/2018,21/7/2018,0.32,NA,24,NA,,29,ALIVE,,ld050343302,Duplicate
ld0503,TF,NA,1/9/2018,21/7/2018,0.317,NA,25,NA,,29,ALIVE,,ld050343302,Duplicate
ld0503,TF,NA,1/9/2018,14/8/2018,0.346,NA,26,NA,,29,ALIVE,,ld050343326,Original
ld0504,FK,PS,1/9/2018,9/1/2018,0.116,3.422,19.555,24.812,,29,ALIVE,,ld050443109,Original
ld0504,FK,PS,1/9/2018,4/2/2018,0.135,3.233,19.158,24.276,,29,ALIVE,,ld050443135,Original
ld0504,FK,VF,1/9/2018,21/2/2018,0.139,3.193,19.875,25.679,,29,ALIVE,,ld050443152,Original
ld0504,FK,VF,1/9/2018,12/3/2018,0.149,3.148,20.199,25.825,,29,ALIVE,,ld050443171,Original
ld0504,TF,VF,1/9/2018,19/4/2018,0.204,3.367,22.388,29.27,,29,ALIVE,,ld050443209,Original
ld0504,TF,VF,1/9/2018,15/5/2018,0.213,3.334,22.215,32.073,,29,ALIVE,,ld050443235,Original
ld0504,TF,VF,1/9/2018,7/6/2018,NA,3.575,22.99,32.433,,29,ALIVE,row added by VF,ld050443258,Original
ld0504,TF,VF,1/9/2018,23/6/2018,0.299,3.454,24.814,33.117,,29,ALIVE,,ld050443274,Original
ld0504,TF,NA,1/9/2018,21/7/2018,0.354,NA,25,NA,,29,ALIVE,,ld050443302,Original
ld0504,TF,NA,1/9/2018,14/8/2018,0.384,NA,27,NA,,29,ALIVE,,ld050443326,Original
ld0505,FK,PS,1/10/2018,10/1/2018,0.135,3.319,19.242,26.927,,29,ALIVE,,ld050543110,Original
ld0505,FK,PS,1/10/2018,4/2/2018,0.118,3.323,19.185,23.41,,29,ALIVE,,ld050543135,Original
ld0505,FK,VF,1/10/2018,21/2/2018,0.133,2.999,19.059,24.39,,29,ALIVE,,ld050543152,Original
ld0505,FK,VF,1/10/2018,12/3/2018,0.142,3.05,20.03,24.44,,29,ALIVE,,ld050543171,Original
ld0505,TF,VF,1/10/2018,19/4/2018,0.183,3.533,22.609,26.893,,29,ALIVE,,ld050543209,Original
ld0505,TF,VF,1/10/2018,15/5/2018,0.199,3.167,21.503,29.062,,29,ALIVE,,ld050543235,Original
ld0505,TF,VF,1/10/2018,7/6/2018,NA,3.359,22.564,28.793,,29,ALIVE,,ld050543258,Original
ld0505,TF,VF,1/10/2018,23/6/2018,0.269,3.5,24.065,30.671,,29,ALIVE,,ld050543274,Duplicate
ld0505,TF,VF,1/10/2018,23/6/2018,0.266,3.405,23.211,30.9,,29,ALIVE,,ld050543274,Duplicate
ld0505,TF,NA,1/10/2018,21/7/2018,0.294,NA,25,NA,,29,ALIVE,,ld050543302,Original
ld0505,TF,NA,1/10/2018,14/8/2018,0.335,NA,25,NA,,29,ALIVE,,ld050543326,Original
ld0506,FK,PS,1/10/2018,10/1/2018,0.105,3.09,17.382,19.952,,29,DEAD,,ld050643110,Original
ld0507,FK,PS,1/9/2018,9/1/2018,NA,3.105,18.582,26.96,,23,ALIVE,Row added by VF,ld050743109,Original
ld0507,FK,PS,1/9/2018,31/1/2018,0.121,3.19,19.118,26.293,,23,ALIVE,,ld050743131,Original
ld0507,FK,VF,1/9/2018,21/2/2018,0.144,3.086,19.534,26.292,,23,ALIVE,,ld050743152,Original
ld0507,FK,VF,1/9/2018,12/3/2018,0.151,2.988,20.729,27.219,,23,ALIVE,,ld050743171,Original
ld0507,TF,VF,1/9/2018,19/4/2018,0.205,3.237,21.465,32.724,,23,ALIVE,,ld050743209,Original
ld0507,TF,VF,1/9/2018,10/5/2018,0.248,3.465,22.83,35.105,,23,ALIVE,,ld050743230,Original
ld0507,TF,VF,1/9/2018,29/5/2018,0.258,3.381,23.059,35.784,,23,ALIVE,,ld050743249,Original
ld0507,TF,VF,1/9/2018,23/6/2018,0.284,3.441,24.031,37.69,,23,ALIVE,,ld050743274,Original
ld0507,TF,NA,1/9/2018,21/7/2018,0.342,NA,25,NA,,23,ALIVE,,ld050743302,Original
ld0507,TF,NA,1/9/2018,14/8/2018,0.373,NA,26,NA,,23,ALIVE,,ld050743326,Original
ld0508,FK,PS,1/10/2018,10/1/2018,0.142,3.432,18.557,26.495,,29,ALIVE,,ld050843110,Original
ld0508,FK,PS,1/10/2018,31/1/2018,0.13,3.372,19.877,24.7,,29,ALIVE,,ld050843131,Original
ld0508,FK,VF,1/10/2018,21/2/2018,0.14,3.281,19.736,25.902,,29,ALIVE,,ld050843152,Original
ld0508,FK,VF,1/10/2018,12/3/2018,0.153,3.304,21.355,25.456,,29,ALIVE,,ld050843171,Duplicate
ld0508,FK,VF,1/10/2018,12/3/2018,0.15,3.361,20.834,26.078,,29,ALIVE,,ld050843171,Duplicate
ld0508,PS,VF,1/10/2018,6/4/2018,0.202,3.231,21.659,28.27,,29,ALIVE,,ld050843196,Duplicate
ld0508,PS,VF,1/10/2018,6/4/2018,0.202,3.191,21.946,27.311,,29,ALIVE,,ld050843196,Duplicate
ld0508,TF,VF,1/10/2018,16/4/2018,0.194,3.383,22.034,29.64,,29,ALIVE,,ld050843206,Original
ld0508,TF,VF,1/10/2018,15/5/2018,0.204,3.463,21.348,29.917,,29,ALIVE,,ld050843235,Original
ld0508,TF,VF,1/10/2018,29/5/2018,0.241,3.541,23.138,30.554,,29,ALIVE,,ld050843249,Original
ld0508,TF,VF,1/10/2018,24/6/2018,0.267,4.003,23.275,31.612,,29,ALIVE,,ld050843275,Original
ld0508,TF,NA,1/10/2018,17/7/2018,0.3,NA,23,NA,,29,ALIVE,,ld050843298,Original
ld0508,TF,NA,1/10/2018,14/8/2018,0.329,NA,25,NA,,29,ALIVE,,ld050843326,Original
ld0509,ER,PS,1/11/2018,11/1/2018,0.141,3.259,19.158,25.304,,29,DEAD,,ld050943111,Duplicate
ld0509,ER,PS,1/11/2018,11/1/2018,NA,3.545,19.218,25.523,,29,DEAD,row added by VF,ld050943111,Duplicate
ld0509,FK,PS,1/11/2018,31/1/2018,0.139,3.104,19.008,25.305,,29,DEAD,,ld050943131,Duplicate
ld0509,FK,PS,1/11/2018,31/1/2018,NA,3.27,18.976,25.38,,29,DEAD,row added by VF,ld050943131,Duplicate
ld0509,FK,VF,1/11/2018,21/2/2018,0.158,3.008,20.083,26.719,,29,DEAD,,ld050943152,Duplicate
ld0509,FK,VF,1/11/2018,21/2/2018,0.158,3.092,20.408,26.293,,29,DEAD,,ld050943152,Duplicate
ld0509,FK,VF,1/11/2018,12/3/2018,0.179,3.106,21.376,27.618,,29,DEAD,,ld050943171,Original
ld0509,PS,VF,1/11/2018,6/4/2018,0.233,3.23,22.526,30.126,,29,DEAD,,ld050943196,Original
ld0510,ER,PS,1/11/2018,11/1/2018,0.143,3.309,19.196,25.999,,29,ALIVE,,ld051043111,Original
ld0510,FK,PS,1/11/2018,31/1/2018,0.137,3.225,19.266,23.25,,29,ALIVE,,ld051043131,Original
ld0510,FK,PS,1/11/2018,21/2/2018,0.16,3.283,19.93,25.767,,29,ALIVE,,ld051043152,Original
ld0510,FK,VF,1/11/2018,12/3/2018,0.173,3.124,20.55,25.073,,29,ALIVE,,ld051043171,Original
ld0510,TF,VF,1/11/2018,19/4/2018,0.201,3.156,20.907,27.161,,29,ALIVE,,ld051043209,Original
ld0510,TF,VF,1/11/2018,15/5/2018,0.229,3.456,22.022,30.203,,29,ALIVE,,ld051043235,Original
ld0510,TF,VF,1/11/2018,7/6/2018,NA,3.485,23.288,30.441,,29,ALIVE,row added by VF,ld051043258,Duplicate
ld0510,TF,VF,1/11/2018,7/6/2018,NA,3.487,23.287,30.43,,29,ALIVE,row added by VF,ld051043258,Duplicate
ld0510,TF,VF,1/11/2018,23/6/2018,0.299,3.433,23.58,32.678,,29,ALIVE,,ld051043274,Original
ld0510,TF,NA,1/11/2018,21/7/2018,0.345,NA,24,NA,,29,ALIVE,,ld051043302,Duplicate
ld0510,TF,NA,1/11/2018,21/7/2018,0.339,NA,NA,NA,,29,ALIVE,outlier svl ?,ld051043302,Duplicate
ld0510,TF,NA,1/11/2018,14/8/2018,0.358,NA,26,NA,,29,ALIVE,,ld051043326,Original
ld0511,ER,PS,01-15-2018,15/1/2018,0.14,3.098,18.281,26.18,,29,ALIVE,,ld051143115,Original
ld0511,PS,PS,01-15-2018,8/2/2018,0.163,3.279,19.957,26.065,,29,ALIVE,,ld051143139,Duplicate
ld0511,PS,VF,01-15-2018,8/2/2018,0.161,3.045,20.082,24.668,,29,ALIVE,,ld051143139,Duplicate
ld0511,FK,VF,01-15-2018,27/2/2018,0.168,3.096,20.721,24.741,,29,ALIVE,,ld051143158,Original
ld0511,FK,VF,01-15-2018,21/3/2018,0.171,3.144,21.132,27.286,,29,ALIVE,,ld051143180,Original
ld0511,TF,VF,01-15-2018,19/4/2018,0.208,3.208,21.883,27.891,,29,ALIVE,,ld051143209,Original
ld0511,TF,VF,01-15-2018,3/5/2018,0.219,3.412,21.017,29.138,,29,ALIVE,,ld051143223,Original
ld0511,TF,VF,01-15-2018,15/5/2018,0.233,3.255,21.288,29.271,,29,ALIVE,,ld051143235,Original
ld0511,TF,VF,01-15-2018,7/6/2018,NA,3.516,23.883,31.747,,29,ALIVE,row added by VF,ld051143258,Original
ld0511,TF,VF,01-15-2018,23/6/2018,0.331,3.501,22.398,32.872,,29,ALIVE,,ld051143274,Original
ld0511,TF,NA,01-15-2018,21/7/2018,0.382,NA,26,NA,,29,ALIVE,,ld051143302,Original
ld0511,TF,NA,01-15-2018,14/8/2018,0.42,NA,27,NA,,29,ALIVE,,ld051143326,Original
ld0512,ER,NA,01-15-2018,15/1/2018,NA,NA,NA,NA,,29,ALIVE,"datas from FK , ST and PS : average used for hwid, svl and tail",ld051243115,Original
ld0512,PS,PS,01-15-2018,8/2/2018,0.167,3.24,19.312,26.09,,29,ALIVE,,ld051243139,Original
ld0512,FK,PS,01-15-2018,27/2/2018,0.182,3.199,20.384,26.014,,29,ALIVE,,ld051243158,Original
ld0512,FK,VF,01-15-2018,21/3/2018,0.183,3.188,20.391,28.569,,29,ALIVE,,ld051243180,Original
ld0512,TF,VF,01-15-2018,19/4/2018,0.218,3.207,21.157,31.214,,29,ALIVE,,ld051243209,Original
ld0512,TF,VF,01-15-2018,3/5/2018,0.228,3.185,21.004,31.835,,29,ALIVE,,ld051243223,Duplicate
ld0512,TF,VF,01-15-2018,3/5/2018,0.229,3.409,22.2,31.412,,29,ALIVE,,ld051243223,Duplicate
ld0512,TF,VF,01-15-2018,10/5/2018,0.261,3.286,22.899,31.738,,29,ALIVE,,ld051243230,Original
ld0512,TF,VF,01-15-2018,29/5/2018,0.266,3.383,22.872,32.669,,29,ALIVE,,ld051243249,Original
ld0512,TF,VF,01-15-2018,23/6/2018,0.29,3.458,23.021,34.362,,29,ALIVE,,ld051243274,Original
ld0512,TF,NA,01-15-2018,21/7/2018,0.335,NA,24,NA,,29,ALIVE,,ld051243302,Original
ld0512,TF,NA,01-15-2018,14/8/2018,0.379,NA,25,NA,,29,ALIVE,,ld051243326,Original
ld0513,ER,PS,01-16-2018,16/1/2018,0.139,3.129,18.722,25.478,,23,ALIVE,,ld051343116,Original
ld0513,PS,PS,01-16-2018,8/2/2018,0.161,3.115,20.358,26.059,,23,ALIVE,,ld051343139,Original
ld0513,FK,PS,01-16-2018,27/2/2018,0.176,3.123,21.918,25.525,,23,ALIVE,,ld051343158,Original
ld0513,FK,VF,01-16-2018,21/3/2018,0.185,3.237,21.564,28.841,,23,ALIVE,,ld051343180,Original
ld0513,TF,VF,01-16-2018,19/4/2018,0.233,3.341,23.312,31.718,,23,ALIVE,,ld051343209,Original
ld0513,TF,VF,01-16-2018,3/5/2018,0.253,3.394,24.129,32.406,,23,ALIVE,,ld051343223,Original
ld0513,TF,VF,01-16-2018,10/5/2018,0.27,3.228,23.193,33.186,,23,ALIVE,,ld051343230,Original
ld0513,TF,VF,01-16-2018,29/5/2018,0.273,3.38,23.976,33.402,,23,ALIVE,,ld051343249,Original
ld0513,TF,VF,01-16-2018,23/6/2018,0.293,3.484,25.313,34.933,,23,ALIVE,,ld051343274,Original
ld0513,TF,NA,01-16-2018,21/7/2018,0.335,NA,25,NA,,23,ALIVE,,ld051343302,Original
ld0513,TF,NA,01-16-2018,14/8/2018,0.371,NA,26,NA,,23,ALIVE,,ld051343326,Original
ld0514,NA,PS,01-17-2018,17/1/2018,0.128,3.178,19.409,24.58,,23,ALIVE,,ld051443117,Original
ld0514,FK,NA,01-17-2018,18/1/2018,0.128,NA,NA,NA,,23,ALIVE,no data in gsheets,ld051443118,Original
ld0514,PS,PS,01-17-2018,8/2/2018,0.166,3.113,20.426,23,,23,ALIVE,,ld051443139,Original
ld0514,FK,PS,01-17-2018,27/2/2018,0.17,3.145,21.473,22.745,,23,ALIVE,,ld051443158,Original
ld0514,FK,VF,01-17-2018,21/3/2018,0.18,3.38,21.874,25.311,,23,ALIVE,,ld051443180,Original
ld0514,PS,VF,01-17-2018,6/4/2018,0.222,3.339,22.041,28.758,,23,ALIVE,,ld051443196,Original
ld0514,TF,VF,01-17-2018,3/5/2018,0.232,3.318,22.353,23.289,,23,ALIVE,,ld051443223,Original
ld0514,TF,VF,01-17-2018,15/5/2018,0.243,3.256,23.611,25.738,,23,ALIVE,,ld051443235,Original
ld0514,TF,VF,01-17-2018,29/5/2018,0.27,3.335,23.566,29.756,,23,ALIVE,,ld051443249,Original
ld0514,TF,VF,01-17-2018,24/6/2018,0.304,3.469,25.481,30.305,,23,ALIVE,,ld051443275,Original
ld0514,TF,NA,01-17-2018,17/7/2018,0.35,NA,25,NA,,23,ALIVE,,ld051443298,Original
ld0514,TF,NA,01-17-2018,14/8/2018,0.387,NA,26,NA,,23,ALIVE,,ld051443326,Original
ld0515,ER,PS,01-18-2018,18/1/2018,0.114,3.042,19.648,24.527,,23,ALIVE,,ld051543118,Original
ld0515,PS,PS,01-18-2018,8/2/2018,0.148,3.154,19.503,25.519,,23,ALIVE,,ld051543139,Original
ld0515,FK,PS,01-18-2018,27/2/2018,0.186,3.414,20.998,24.309,,23,ALIVE,,ld051543158,Original
ld0515,FK,VF,01-18-2018,21/3/2018,0.175,3.149,20.967,29.074,,23,ALIVE,,ld051543180,Duplicate
ld0515,FK,VF,01-18-2018,21/3/2018,0.175,3.25,21.4,28.669,,23,ALIVE,,ld051543180,Duplicate
ld0515,TF,VF,01-18-2018,19/4/2018,0.217,3.41,23.48,31.082,,23,ALIVE,,ld051543209,Original
ld0515,TF,VF,01-18-2018,3/5/2018,0.231,3.539,22.582,33.278,,23,ALIVE,,ld051543223,Original
ld0515,TF,VF,01-18-2018,15/5/2018,0.246,3.475,24.672,33.084,,23,ALIVE,,ld051543235,Original
ld0515,TF,VF,01-18-2018,7/6/2018,NA,3.632,23.345,34.689,,23,ALIVE,row added by VF,ld051543258,Original
ld0515,TF,VF,01-18-2018,23/6/2018,0.33,3.477,24.993,36.169,,23,ALIVE,,ld051543274,Original
ld0515,TF,NA,01-18-2018,21/7/2018,0.367,NA,26,NA,,23,ALIVE,,ld051543302,Original
ld0515,TF,NA,01-18-2018,14/8/2018,0.395,NA,27,NA,,23,ALIVE,,ld051543326,Original
ld0516,FK,PS,01-19-2018,19/1/2018,0.133,3.057,17.909,20.692,,29,DEAD,,ld051643119,Original
ld0516,PS,PS,01-19-2018,8/2/2018,0.092,3.277,17.707,19.234,,29,DEAD,,ld051643139,Original
ld0517,NA,PS,01-20-2018,20/1/2018,NA,3.196,19.975,23.38,,23,ALIVE,row added by VF,ld051743120,Original
ld0517,PS,PS,01-20-2018,8/2/2018,0.172,3.132,20.019,24.413,,23,ALIVE,,ld051743139,Original
ld0517,FK,PS,01-20-2018,27/2/2018,0.172,3.091,20.846,25.14,,23,ALIVE,,ld051743158,Duplicate
ld0517,FK,VF,01-20-2018,27/2/2018,0.17,3.021,21.197,24.283,,23,ALIVE,,ld051743158,Duplicate
ld0517,FK,VF,01-20-2018,21/3/2018,0.181,3.281,21.31,26.956,,23,ALIVE,,ld051743180,Original
ld0517,PS,VF,01-20-2018,6/4/2018,0.253,3.343,22.65,27.772,,23,ALIVE,,ld051743196,Original
ld0517,TF,VF,01-20-2018,3/5/2018,0.264,3.364,24.06,32.42,,23,ALIVE,,ld051743223,Original
ld0517,TF,VF,01-20-2018,15/5/2018,0.262,3.47,23.708,33.527,,23,ALIVE,,ld051743235,Duplicate
ld0517,TF,VF,01-20-2018,15/5/2018,NA,3.332,24.475,32.903,,23,ALIVE,row added by VF,ld051743235,Duplicate
ld0517,TF,VF,01-20-2018,22/5/2018,0.264,NA,NA,NA,,23,ALIVE,no data in gsheet group2,ld051743242,Original
ld0517,TF,VF,01-20-2018,29/5/2018,0.286,3.389,24.631,33.379,,23,ALIVE,,ld051743249,Original
ld0517,TF,VF,01-20-2018,24/6/2018,0.31,3.464,25.53,34.13,,23,ALIVE,,ld051743275,Original
ld0517,TF,NA,01-20-2018,17/7/2018,0.377,NA,26,NA,,23,ALIVE,,ld051743298,Original
ld0517,TF,NA,01-20-2018,14/8/2018,0.389,NA,28,NA,,23,ALIVE,,ld051743326,Original
ld0518,ER,PS,01-25-2018,25/1/2018,0.112,3.135,18.359,22.841,,29,DEAD,,ld051843125,Original
ld0519,ER,PS,01-25-2018,25/1/2018,0.149,3.216,19.88,25.609,,23,ALIVE,,ld051943125,Original
ld0519,FK,PS,01-25-2018,17/2/2018,0.156,3.153,20.202,28.269,,23,ALIVE,,ld051943148,Original
ld0519,FK,PS,01-25-2018,9/3/2018,0.185,3.308,20.722,29.02,,23,ALIVE,,ld051943168,Original
ld0519,FK,PS,01-25-2018,27/3/2018,NA,3.189,22.098,30.052,,23,ALIVE,row added by VF,ld051943186,Original
ld0519,TF,VF,01-25-2018,19/4/2018,0.22,3.344,21.806,30.078,,23,ALIVE,,ld051943209,Original
ld0519,TF,VF,01-25-2018,10/5/2018,0.264,3.411,21.92,31.502,,23,ALIVE,,ld051943230,Original
ld0519,TF,VF,01-25-2018,29/5/2018,0.266,3.603,23.157,30.919,,23,ALIVE,,ld051943249,Original
ld0519,TF,VF,01-25-2018,24/6/2018,0.283,3.57,22.848,31.991,,23,ALIVE,,ld051943275,Original
ld0519,TF,NA,01-25-2018,21/7/2018,0.311,NA,25,NA,,23,ALIVE,,ld051943302,Original
ld0519,TF,NA,01-25-2018,14/8/2018,0.33,NA,25,NA,,23,ALIVE,,ld051943326,Duplicate
ld0519,TF,NA,01-25-2018,14/8/2018,0.33,NA,25,NA,,23,ALIVE,,ld051943326,Duplicate
ld0520,ER,PS,01-25-2018,25/1/2018,0.106,2.959,16.766,22.417,,29,DEAD,,ld052043125,Original
ld0520,FK,PS,01-25-2018,17/2/2018,0.129,3.292,19.278,22.465,,29,DEAD,,ld052043148,Duplicate
ld0520,FK,PS,01-25-2018,17/2/2018,0.13,3.236,18.931,21.227,,29,DEAD,,ld052043148,Duplicate
ld0520,FK,PS,01-25-2018,9/3/2018,0.169,3.295,19.278,23.689,,29,DEAD,,ld052043168,Duplicate
ld0520,FK,PS,01-25-2018,9/3/2018,0.16,3.24,19.54,23.504,,29,DEAD,,ld052043168,Duplicate
ld0520,FK,PS,01-25-2018,27/3/2018,NA,3.227,21.3,25.198,,29,DEAD,row added by VF,ld052043186,Original
ld0521,ER,PS,01-26-2018,26/1/2018,0.123,2.903,18.342,23.323,,23,ALIVE,,ld052143126,Original
ld0521,FK,PS,01-26-2018,17/2/2018,0.126,2.917,19.302,19.612,,23,ALIVE,,ld052143148,Original
ld0521,FK,PS,01-26-2018,9/3/2018,0.133,3.193,19.802,22.662,,23,ALIVE,,ld052143168,Original
ld0521,FK,VF,01-26-2018,27/3/2018,NA,3.105,20.38,23.038,,23,ALIVE,row added by VF,ld052143186,Original
ld0521,TF,VF,01-26-2018,19/4/2018,0.166,3.053,21.353,24.684,,23,ALIVE,,ld052143209,Original
ld0521,TF,VF,01-26-2018,15/5/2018,0.2,3.16,20.361,25.006,,23,ALIVE,,ld052143235,Original
ld0521,TF,VF,01-26-2018,7/6/2018,NA,3.398,21.85,26.671,,23,ALIVE,row added by VF,ld052143258,Original
ld0521,TF,VF,01-26-2018,23/6/2018,0.279,3.461,23.403,28.79,,23,ALIVE,,ld052143274,Original
ld0521,TF,NA,01-26-2018,21/7/2018,0.304,NA,24,NA,,23,ALIVE,,ld052143302,Original
ld0521,TF,NA,01-26-2018,14/8/2018,0.342,NA,25,NA,,23,ALIVE,,ld052143326,Original
ld0522,ER,PS,01-27-2018,27/1/2018,0.114,2.838,20.576,21.327,,23,ALIVE,,ld052243127,Original
ld0522,FK,NA,01-27-2018,17/2/2018,0.124,NA,NA,NA,,23,ALIVE,no data in gsheet group2,ld052243148,Original
ld0522,FK,PS,01-27-2018,9/3/2018,0.147,3.038,20.886,24.572,,23,ALIVE,,ld052243168,Original
ld0522,FK,VF,01-27-2018,27/3/2018,NA,3.271,20.385,26.257,,23,ALIVE,row added by VF,ld052243186,Original
ld0522,TF,VF,01-27-2018,19/4/2018,0.214,3.286,21.404,30.283,,23,ALIVE,,ld052243209,Duplicate
ld0522,TF,VF,01-27-2018,19/4/2018,0.208,3.24,23.283,30.559,,23,ALIVE,,ld052243209,Duplicate
ld0522,TF,VF,01-27-2018,10/5/2018,0.23,3.135,22.614,31.392,,23,ALIVE,,ld052243230,Original
ld0522,TF,VF,01-27-2018,15/5/2018,0.22,3.32,23.196,31.214,,23,ALIVE,,ld052243235,Duplicate
ld0522,TF,VF,01-27-2018,15/5/2018,NA,3.37,21.843,30.974,,23,ALIVE,row added by VF,ld052243235,Duplicate
ld0522,TF,VF,01-27-2018,21/5/2018,0.219,NA,NA,NA,,23,ALIVE,no data in gsheet group2,ld052243241,Original
ld0522,TF,VF,01-27-2018,29/5/2018,0.269,3.372,23.569,31.646,,23,ALIVE,,ld052243249,Duplicate
ld0522,TF,VF,01-27-2018,29/5/2018,0.267,3.398,22.541,31.679,,23,ALIVE,,ld052243249,Duplicate
ld0522,TF,VF,01-27-2018,24/6/2018,0.292,3.538,24.623,33.78,,23,ALIVE,,ld052243275,Original
ld0522,TF,NA,01-27-2018,17/7/2018,0.333,NA,24,NA,,23,ALIVE,,ld052243298,Duplicate
ld0522,TF,NA,01-27-2018,17/7/2018,0.363,NA,26,NA,,23,ALIVE,,ld052243298,Duplicate
ld0522,TF,NA,01-27-2018,14/8/2018,0.368,NA,26,NA,,23,ALIVE,,ld052243326,Original
ld0523,ER,PS,01-27-2018,27/1/2018,0.116,2.932,16.969,23.14,,23,ALIVE,,ld052343127,Original
ld0523,FK,PS,01-27-2018,17/2/2018,0.142,2.961,18.986,24.288,,23,ALIVE,,ld052343148,Original
ld0523,FK,PS,01-27-2018,9/3/2018,0.157,3.196,19.579,24.844,,23,ALIVE,,ld052343168,Original
ld0523,FK,VF,01-27-2018,27/3/2018,NA,3.163,21.513,28.44,,23,ALIVE,row added by VF,ld052343186,Duplicate
ld0523,FK,VF,01-27-2018,27/3/2018,NA,3.128,20.185,28.084,,23,ALIVE,row added by VF,ld052343186,Duplicate
ld0523,TF,VF,01-27-2018,19/4/2018,0.228,3.429,21.4,33.565,,23,ALIVE,,ld052343209,Original
ld0523,TF,VF,01-27-2018,10/5/2018,0.246,3.29,23.072,32.406,,23,ALIVE,,ld052343230,Duplicate
ld0523,TF,VF,01-27-2018,10/5/2018,0.242,3.327,22.529,32.513,,23,ALIVE,,ld052343230,Duplicate
ld0523,TF,VF,01-27-2018,15/5/2018,0.253,3.264,22.567,32.752,,23,ALIVE,,ld052343235,Original
ld0523,TF,VF,01-27-2018,29/5/2018,0.267,3.353,24.009,32.552,,23,ALIVE,,ld052343249,Original
ld0523,TF,VF,01-27-2018,24/6/2018,0.302,3.637,22.904,34.768,,23,ALIVE,,ld052343275,Original
ld0523,TF,NA,01-27-2018,17/7/2018,0.343,NA,25,NA,,23,ALIVE,,ld052343298,Original
ld0523,TF,NA,01-27-2018,14/8/2018,0.346,NA,26,NA,,23,ALIVE,,ld052343326,Original
ld0524,FK,PS,01-28-2018,28/1/2018,0.098,2.689,17.897,21.559,,29,DEAD,,ld052443128,Original
ld0524,FK,PS,01-28-2018,17/2/2018,0.112,3.054,18.463,20.41,,29,DEAD,,ld052443148,Original
ld0524,FK,PS,01-28-2018,9/3/2018,0.151,3.13,19.044,22.226,,29,DEAD,,ld052443168,Original
ld0524,FK,PS,01-28-2018,27/3/2018,NA,3.107,19.205,24.675,,29,DEAD,row added by VF,ld052443186,Original
ld0525,FK,PS,01-28-2018,28/1/2018,0.114,2.746,18.463,22.247,,23,ALIVE,,ld052543128,Original
ld0525,FK,PS,01-28-2018,17/2/2018,0.134,2.888,19.474,23.195,,23,ALIVE,,ld052543148,Original
ld0525,FK,PS,01-28-2018,9/3/2018,0.156,3.039,20.684,23.961,,23,ALIVE,,ld052543168,Original
ld0525,FK,VF,01-28-2018,12/3/2018,NA,3.086,20.501,25.677,,23,ALIVE,row added by VF,ld052543171,Duplicate
ld0525,FK,VF,01-28-2018,12/3/2018,NA,NA,NA,NA,,23,ALIVE,row added by VF ; wrong id lizard gsheet groupe 2,ld052543171,Duplicate
ld0525,FK,VF,01-28-2018,27/3/2018,NA,3.069,21.727,27.411,,23,ALIVE,row added by VF,ld052543186,Original
ld0525,TF,VF,01-28-2018,19/4/2018,0.231,3.225,22.749,29.847,,23,ALIVE,,ld052543209,Original
ld0525,TF,VF,01-28-2018,10/5/2018,0.255,3.257,23.522,29.888,,23,ALIVE,,ld052543230,Original
ld0525,TF,VF,01-28-2018,15/5/2018,0.229,NA,NA,NA,,23,ALIVE,no data in gsheet group2,ld052543235,Original
ld0525,TF,VF,01-28-2018,29/5/2018,0.259,3.269,23.079,29.992,,23,ALIVE,,ld052543249,Original
ld0525,TF,VF,01-28-2018,24/6/2018,0.314,3.389,23.56,31.558,,23,ALIVE,,ld052543275,Duplicate
ld0525,TF,VF,01-28-2018,24/6/2018,0.312,3.482,23.576,31.617,,23,ALIVE,,ld052543275,Duplicate
ld0525,TF,NA,01-28-2018,17/7/2018,0.348,NA,25,NA,,23,ALIVE,,ld052543298,Original
ld0525,TF,NA,01-28-2018,14/8/2018,0.395,NA,27,NA,,23,ALIVE,,ld052543326,Original
ld0526,FK,PS,01-29-2018,29/1/2018,0.133,3.026,18.109,22.155,,23,ALIVE,,ld052643129,Original
ld0526,FK,PS,01-29-2018,17/2/2018,0.15,3.026,19.623,23.494,,23,ALIVE,,ld052643148,Original
ld0526,FK,PS,01-29-2018,9/3/2018,0.186,3.185,20.115,25.346,,23,ALIVE,,ld052643168,Original
ld0526,FK,VF,01-29-2018,27/3/2018,NA,3.052,20.511,27.534,,23,ALIVE,row added by VF,ld052643186,Original
ld0526,TF,VF,01-29-2018,19/4/2018,0.239,3.207,22.311,26.659,,23,ALIVE,,ld052643209,Original
ld0526,TF,VF,01-29-2018,10/5/2018,0.254,3.284,20.692,30.987,,23,ALIVE,,ld052643230,Original
ld0526,TF,VF,01-29-2018,15/5/2018,0.255,3.382,22.419,30.328,,23,ALIVE,,ld052643235,Original
ld0526,TF,VF,01-29-2018,29/5/2018,0.271,3.337,23.883,30.335,,23,ALIVE,,ld052643249,Original
